,episode_scores
819,125.52275430092455
820,125.52275430092455
821,125.52275430092455
822,125.52275430092455
823,125.52275430092455
824,125.52275430092455
825,125.52275430092455
826,125.52275430092455
827,125.52275430092455
828,125.52275430092455
829,125.52275430092455
830,125.52275430092455
831,125.52275430092455
832,125.52275430092455
833,125.52275430092455
834,125.52275430092455
835,125.52275430092455
836,125.52275430092455
837,125.52275430092455
838,125.52275430092455
839,125.52275430092455
840,125.52275430092455
841,125.52275430092455
842,125.52275430092455
843,125.52275430092455
844,125.52275430092455
845,125.52275430092455
846,125.52275430092455
847,125.52275430092455
848,125.52275430092455
849,125.52275430092455
850,125.52275430092455
851,125.52275430092455
852,125.52275430092455
853,125.52275430092455
854,125.52275430092455
855,125.52275430092455
856,125.52275430092455
857,125.52275430092455
858,125.52275430092455
859,125.52275430092455
860,125.52275430092455
861,125.52275430092455
862,125.52275430092455
863,125.52275430092455
864,125.52275430092455
865,125.52275430092455
866,125.52275430092455
867,125.52275430092455
868,125.52275430092455
869,125.52275430092455
870,125.52275430092455
871,125.52275430092455
872,125.52275430092455
873,125.52275430092455
874,125.52275430092455
875,125.52275430092455
876,125.52275430092455
877,125.52275430092455
878,125.52275430092455
879,125.52275430092455
880,125.52275430092455
881,125.52275430092455
882,125.52275430092455
883,125.52275430092455
884,125.52275430092455
885,125.52275430092455
886,125.52275430092455
887,125.52275430092455
888,125.52275430092455
889,125.52275430092455
890,125.52275430092455
891,125.52275430092455
892,125.52275430092455
893,125.52275430092455
894,125.52275430092455
895,125.52275430092455
896,125.52275430092455
897,125.52275430092455
898,125.52275430092455
899,125.52275430092455
900,125.52275430092455
901,125.52275430092455
902,125.52275430092455
903,125.52275430092455
904,125.52275430092455
905,125.52275430092455
906,125.52275430092455
907,125.52275430092455
908,125.52275430092455
909,125.52275430092455
910,125.52275430092455
911,125.52275430092455
912,125.52275430092455
913,125.52275430092455
914,125.52275430092455
915,125.52275430092455
916,125.52275430092455
917,125.52275430092455
918,125.52275430092455
919,125.52275430092455
920,125.52275430092455
921,125.52275430092455
922,125.52275430092455
923,125.52275430092455
924,125.52275430092455
925,125.52275430092455
926,125.52275430092455
927,125.52275430092455
928,125.52275430092455
929,125.52275430092455
